"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YML017W",77.1533621075382,-0.272853121837448,0.161800925275326,0.064371873949244,0.139145998568279
"YMR104C",207.473240069646,-0.215284152209046,0.104914334434627,0.0330884456312778,0.0815436423642887
"YMR309C",118.947828033095,-0.232958460531163,0.133236253557219,0.0624927536392361,0.136051673362619
"YMR155W",52.6285312175246,0.519826400995377,0.214402484529109,0.00585704394399373,0.0195270490052344
"YMR313C",86.8812297742142,0.0669574678686988,0.149990044630216,0.631312247181041,0.747761269609759
"YMR028W",45.0671606558095,0.274328686980816,0.21240984302882,0.133796444046422,0.24522624635778
"YMR154C",27.7221824633316,-0.261078161450209,0.250190660238037,0.191496255398165,0.321471621136349
"YML096W",32.1207174651819,0.254092214516042,0.241682835913921,0.20006091175938,0.332786028651739
"YML016C",138.447549056079,0.424364094680555,0.135633437152197,0.000914395414098829,0.00388706861735408
"YML006C",73.8421293183484,-0.0443907311014838,0.163465651414994,0.766756095931186,0.850724518523528
"YMR178W",114.88344232766,0.0349543245869191,0.133922654146571,0.782763593383686,0.862016831602686
"YML109W",41.1296444089308,0.345341976379232,0.228140408861047,0.0737270511060964,0.154189868731442
"YML015C",57.4256928037032,0.0880278520688367,0.182793170517149,0.590693596140368,0.716718710242616
"YMR197C",127.736854907147,0.0557570347286331,0.129350357705439,0.649859884957285,0.762664162790361
"YML014W",72.2982092487322,-0.33406129123273,0.168595800594274,0.0286536445580876,0.072913529942929
"YML106W",329.953982031936,-0.744091812889887,0.0862743281752993,1.44223034731939e-18,2.30042047527241e-17
"YML025C",72.5102236668932,-0.313965781455081,0.167947139384991,0.0389496334757363,0.0930539060025124
"YMR193W",31.3861291195208,0.363440266573266,0.261141706088503,0.0841114926419999,0.171262684550474
"YML052W",191.470358785948,0.107577953116068,0.110172777798002,0.310210589744906,0.457209627288356
"YML079W",77.3431497925747,0.234265421792454,0.164465435399705,0.1193840589856,0.224065244154449
"YMR174C",14.60838462498,0.203007042660569,0.312953229305331,0.348071421451447,0.495008772227936
"YMR218C",61.6284386702134,0.050309858962567,0.173096698777864,0.749326932875936,0.838133019103662
"YMR315W",309.258524381167,-0.289616497725099,0.0868015372702728,0.00061316859642319,0.00270317920308725
"YMR001C",59.7406462446823,0.183621868678165,0.184342519407962,0.264406128364486,0.408929945158378
"YML121W",56.2779190932578,0.0502068846044303,0.186264466558992,0.763320205799922,0.847847116942755
"YMR085W",49.8311824457286,0.0479973424466879,0.190483487987542,0.776732233923261,0.857792097657279
"YMR122C",30.3644993249333,1.41281901227849,0.329325460756434,2.23733372524564e-06,1.587607368459e-05
"YMR217W",421.191996766252,-0.44942133339172,0.0748735505940466,9.47431660094861e-10,9.56346607449997e-09
"YMR298W",96.5374351111283,0.236764747188785,0.149287188284792,0.087873796514068,0.177270479619641
"YML042W",37.857792950025,0.789677036127653,0.265111461851635,0.000596390229291176,0.00263984704243691
"YMR320W",12.393455889077,0.345876767654344,0.368604545319222,0.149871216857179,0.267431646257542
"YMR287C",37.3822535113835,-0.00535475059103777,0.212677014382868,0.974950951672851,0.985943929131639
"YMR289W",65.002571758207,-0.215688833167491,0.179914717647069,0.178250888859438,0.304467877911329
"YML048W",424.766311273916,0.0599379761487899,0.0749578317675602,0.417149278486568,0.565466725123889
"YMR250W",168.75523120441,-1.01327106716541,0.119318181058675,2.7000060996072e-18,4.24475096866408e-17
"YMR124W",178.949413082963,0.260537594860055,0.116287166529861,0.019185871743401,0.0522738567271648
"YMR311C",275.203327695362,0.0675957199227815,0.0921868991287573,0.452350994341745,0.599228157395566
"YML119W",59.0009240532568,0.149856138066182,0.180116091220279,0.354386314787261,0.501253238935136
"YML046W",33.4387552444207,0.180017594463108,0.227713050875106,0.344704878348322,0.491242612514631
"YML004C",211.894325397301,0.172469652765617,0.1072740027359,0.0954468179341782,0.189078669819725
"YMR071C",178.066250279179,0.16970322328847,0.11669189357444,0.128696596401624,0.237390114266111
"YMR229C",146.374001510697,-0.536249163691721,0.128145242736827,1.03215250053159e-05,6.78714703174077e-05
"YMR063W",12.585881282675,-0.114942000159182,0.300468714179415,0.58163467222649,0.711384693783791
"YMR301C",90.8421730048097,0.0636848015935626,0.150661542308099,0.650092667084451,0.762664162790361
"YMR276W",682.700754929899,-0.267299032961713,0.0582810158089763,3.44884853269239e-06,2.40364972259364e-05
"YMR002W",291.86679016401,-0.308232123352452,0.091042250339015,0.000492818364080771,0.00224497024969683
"YML081C-A",64.7412316394927,0.151482190530394,0.174339643998217,0.336897185441805,0.48338958865778
"YML019W",70.5127483580782,-0.221352704101303,0.168278343578085,0.146024594877914,0.262450906234254
"YMR176W",50.5050380853219,0.161149103309101,0.193671807152538,0.345136053106324,0.49160097540867
"YML108W",13.0855203603089,0.093986110056046,0.303364208288727,0.649727749616424,0.762664162790361
"YMR198W",43.4729959507303,0.400568280301869,0.225918195168103,0.0378643720930639,0.090778255793669
"YML094W",21.3938591315126,0.355029233612836,0.299909780661647,0.116742076178585,0.220633444397045
"YMR006C",161.074451224553,-1.4529612314747,0.125763709753474,6.79375885777405e-32,1.56170818112949e-30
"YML093W",91.936632588114,-0.779159924466718,0.158750641989926,1.80983008135713e-07,1.47784781717983e-06
"YMR116C",3230.2079965466,-0.698695165857767,0.0259404031932099,2.34666922191817e-160,2.85302829180318e-158
"YMR196W",279.200894132554,-0.0793092361806401,0.0913703972045341,0.372046030552294,0.518721670018247
"YML053C",66.7037314934308,0.770427303133157,0.19841006540826,2.36146541884505e-05,0.000146480468327679
"YML009C",51.1789680619294,0.096587463093061,0.191223343490979,0.568226262928033,0.700488031653733
"YMR070W",142.744216057706,0.272383459022256,0.13019402302809,0.0268760468250467,0.0690647497321891
"YMR219W",127.47376430043,-0.10746715264175,0.129957520415006,0.381010771682119,0.527991370788469
"YML037C",6.93738263481704,0.356468530940358,0.451180927615953,0.138873199388154,0.252444260915388
"YMR280C",85.0911350682904,1.01140511134998,0.182064588024791,4.76044678412442e-09,4.54527126630798e-08
"YMR170C",33.3781466011294,0.0223818045549135,0.218883388410653,0.904892359522888,0.942086793330109
"YMR123W",72.5151237917417,-0.120789057015953,0.162324091042348,0.414794357355728,0.563251409554031
"YMR019W",71.6064617565212,-0.0518607461097431,0.162838888225192,0.726620333136185,0.82203057125477
"YMR206W",48.1308799658729,0.577704881917707,0.225799688549342,0.00340701287314791,0.0123852275275696
"YMR165C",98.0394113906023,-0.0632513276937853,0.142798201950522,0.635847113015794,0.750775313025941
"YMR010W",101.807899300292,0.337638108702582,0.149936535606341,0.0154109419035782,0.0439131578929563
"YMR184W",40.5285629075865,0.0194783311839458,0.207500541653592,0.914451969360481,0.948392815162831
"YML126C",295.312356800627,-0.530217832885664,0.0898253641446199,1.37639900181298e-09,1.36914162525797e-08
"YMR244W",11.5085372682357,1.60736857141541,0.572348952146527,0.000569071129425154,0.00253946831083607
"YMR279C",19.4138516984427,-1.00011749547395,0.357791166885462,0.000554306868521167,0.00248167993263446
"YMR107W",6.78761817886283,0.241657514519904,0.388917759790207,0.264521673323259,0.408929945158378
"YMR043W",199.087010608854,-0.493948851870514,0.108269802094441,2.03448879508655e-06,1.44930835910397e-05
"YMR270C",59.8116199504639,0.19430271339174,0.183116995075026,0.235451431009081,0.374681436605783
"YMR035W",40.7646701646266,0.0966297275519274,0.213034478067965,0.595121040303787,0.719537505304313
"YMR108W",443.141347711334,-0.471943184186759,0.0783241206445288,7.53767048772302e-10,7.67944045406567e-09
"YML002W",50.6882665270798,0.50987726091811,0.217596076675799,0.00741783659892104,0.0238163051835076
"YML111W",114.095504108052,0.144659899125265,0.136575266387706,0.260494903458117,0.404818700381419
"YMR278W",84.3697928664384,-0.271969910156482,0.15558797909352,0.0570131076890545,0.125976862749118
"YMR185W",18.6626544189428,0.290022922103793,0.303705876817034,0.193708967288382,0.324389886756883
"YMR304C-A",27.3903227545573,0.446789953318323,0.285143076133435,0.0469934722445961,0.108025750693355
"YMR258C",101.867404798331,-0.530098752601007,0.147503980383534,0.000119335574186824,0.000633446706308221
"YMR023C",36.8851897193759,0.317963457673786,0.235192411738084,0.105704020554554,0.204420889520667
"YMR291W",233.313805068803,-0.68509259214121,0.102998823375513,7.70539393122606e-12,9.06585165542748e-11
"YMR041C",43.856318142045,0.160254354443261,0.203530751079416,0.368915329182336,0.515670865088544
"YMR029C",91.4421733437951,0.545321579976887,0.163877787269658,0.000328934725585178,0.00156351162786838
"YMR092C",229.927610118875,-0.333220930479786,0.102005873553086,0.000690653441285489,0.00300601827945339
"YMR138W",24.4635333634555,-0.107083694189587,0.24691845514506,0.583717967889783,0.712362481000447
"YMR122W-A",1280.73258705054,-1.08298560943585,0.0425568892453398,1.16026856772616e-143,1.15415078800542e-141
"YMR053C",52.0462697184816,0.328380912380464,0.203465888494322,0.0644339757893849,0.139156339307524
"YMR220W",115.431257468385,-0.396631589097839,0.140517553911402,0.00255161221324121,0.0096407944880129
"YMR087W",36.5451889799834,-0.0666126584391373,0.212772693719466,0.710846356747955,0.808532311386291
